pl_name,hostname,discoverymethod,disc_year,pl_rade,pl_bmasse,pl_orbper,pl_orbsmax,pl_eqt,pl_insol,st_teff,st_met,st_rad,sy_pnum,pl_dens_calc,mass_radius_ratio,hz_flag,log_rade,log_dens,log_period,log_smax,log_eqt,cluster,umap_x,umap_y,pl_bmasse_imputed,pl_rade_imputed,pl_eqt_imputed,pl_insol_imputed,cluster_name,method_group
K2-383 b,K2-383,Transit,2022.0,1.564,3.07,1.865962,NA,NA,NA,5129.0,0.187,0.804,1,4.421602815930702,1.9629156010230178,0,0.1942367487238292,0.6455797281574838,0.27090279516699045,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-384 b,K2-384,Transit,2022.0,1.076,1.26,2.231527,NA,NA,NA,3623.0,0.068,0.348,5,5.572952352848369,1.1710037174721188,0,0.0318122713303704,0.7460853299782367,0.3486021458841767,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-384 c,K2-384,Transit,2022.0,1.191,1.82,4.194766,NA,NA,NA,3623.0,0.068,0.348,5,5.935915396391455,1.528127623845508,0,0.07591176148277752,0.7734877023885273,0.6227077392426156,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-384 d,K2-384,Transit,2022.0,1.392,2.52,6.679582,NA,NA,NA,3623.0,0.068,0.348,5,5.147951347602062,1.810344827586207,0,0.14363923527454325,0.7116344338096993,0.824749285713055,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-384 e,K2-384,Transit,2022.0,1.345,2.37,9.715043,NA,NA,NA,3623.0,0.068,0.348,5,5.367018494476451,1.7620817843866172,0,0.12872228433842678,0.7297330918466086,0.9874447271819561,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-384 f,K2-384,Transit,2022.0,2.222,5.57,13.62749,NA,NA,NA,3623.0,0.068,0.348,5,2.7975292123406232,2.506750675067507,0,0.3467440546048488,0.4467746302109675,1.134415872009849,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-385 b,K2-385,Transit,2022.0,1.539,2.98,2.380867,NA,NA,NA,4844.0,-0.224,0.761,1,4.504556135440275,1.9363222871994803,0,0.1872386198314787,0.6536520034336042,0.3767351355227335,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-386 b,K2-386,Transit,2022.0,2.32,5.99,7.473223,NA,NA,NA,5749.0,0.074,0.97,1,2.643105306183116,2.5818965517241383,0,0.3654879848908996,0.4221144665683975,0.8735079417402436,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-387 b,K2-387,Transit,2022.0,7.322,42.2,28.735327,NA,NA,NA,3572.0,0.126,0.585,1,0.5923452035802247,5.763452608576892,0,0.8646297245455123,-0.22742512382307786,1.4584161436478107,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-388 b,K2-388,Transit,2022.0,3.9,14.5,6.33932,NA,874.0,138.0,5310.0,0.24,0.91,1,1.3468703113673528,3.717948717948718,0,0.5910646070264992,0.1293257800072623,0.8020426749028383,NA,2.941511432634403,0.0,13.61599,2.932603,0,0,0,0,Sub-Neptunes,Transit
K2-389 b,K2-389,Transit,2022.0,2.33,6.04,8.58289,NA,932.0,179.0,5773.0,0.038,1.094,2,2.63099955357344,2.592274678111588,0,0.367355921026019,0.42012077439485995,0.9336335465574152,NA,2.9694159123539814,3.0,6.5797887,10.500688,0,0,0,0,Mini-Neptunes,Transit
K2-389 c,K2-389,Transit,2022.0,2.04,4.82,20.851337,NA,NA,NA,5782.0,-0.034,1.084,2,3.1282981281709143,2.3627450980392157,0,0.3096301674258988,0.49530813481293834,1.3191339074203778,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-39 b,K2-39,Transit,2016.0,6.27704,28.6047,4.60543,0.05708,1670.0,1356.0,4881.0,0.32,2.97,1,0.6372712230222853,4.5570364375565555,0,0.7977548961708518,-0.19567569232320847,0.663270185653142,-1.2435160355573907,3.2227164711475833,0.0,14.255604,4.570995,0,0,0,0,Sub-Neptunes,Transit
K2-390 b,K2-390,Transit,2022.0,4.662,19.6,3.312792,NA,1119.0,260.965,5558.0,-0.116,0.966,1,1.0658371722138194,4.2042042042042045,0,0.6685722691845579,0.027690862654587495,0.5201941687258931,NA,3.04883008652835,0.0,11.348434,-0.4694404,0,0,0,0,Sub-Neptunes,Transit
K2-391 b,K2-391,Transit,2022.0,1.371,2.45,4.622654,NA,NA,NA,5543.0,-0.543,0.566,1,5.238480346075646,1.787016776075857,0,0.13703745478951265,0.7192053188477796,0.6648913882435744,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-392 b,K2-392,Transit,2022.0,1.85,4.08,15.398723,NA,NA,NA,5726.0,-0.238,1.058,1,3.550557716226087,2.2054054054054055,0,0.2671717284030138,0.5502965767326236,1.1874847067423913,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-393 b,K2-393,Transit,2022.0,2.352,6.13,10.413181,NA,NA,NA,5678.0,0.076,1.071,1,2.5959727010279794,2.606292517006803,0,0.37143731740410085,0.41430012115789744,1.0175834172836176,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-394 b,K2-394,Transit,2022.0,1.692,3.51,5.095717,NA,643.0,28.5068,4938.0,-0.388,0.631,1,3.992616886074983,2.074468085106383,0,0.2284003587030047,0.6012576392085949,0.707205300655551,NA,2.808210972924222,0.0,9.906712,-1.2765293,0,0,0,0,Sub-Neptunes,Transit
K2-395 b,K2-395,Transit,2022.0,2.597,7.26,4.803352,NA,NA,NA,5007.0,-0.033,0.783,2,2.283875210596126,2.7955333076626876,0,0.41447194962930267,0.35867237066397056,0.6815444138419834,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-395 c,K2-395,Transit,2022.0,3.395,11.4,8.491282,NA,NA,NA,5007.0,-0.033,0.783,2,1.6052294334139565,3.357879234167894,0,0.5308397786165204,0.20553711433869623,0.9289732642715034,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-396 b,K2-396,Transit,2022.0,1.579,3.12,0.673862,NA,NA,NA,5236.0,0.237,0.92,2,4.366764820073059,1.9759341355288158,0,0.19838213000829422,0.6401598028453451,-0.1714290333977328,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-396 c,K2-396,Transit,2022.0,3.124,9.93,25.76051,NA,NA,NA,5236.0,0.237,0.92,2,1.7946004475872313,3.1786171574903967,0,0.4947110252052627,0.25396777173137797,1.4109544568241585,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-397 b,K2-397,Transit,2022.0,2.417,6.42,3.572326,NA,NA,NA,5387.0,0.11,0.966,1,2.5052823323296893,2.6561853537443114,0,0.38327665040765035,0.3988566756976873,0.5529510844664572,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-398 b,K2-398,Transit,2022.0,2.274,5.79,6.393025,NA,NA,NA,5946.0,-0.257,1.239,2,2.713056146354446,2.546174142480211,0,0.35679046035171597,0.4334587815240733,0.8057064027509016,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-398 c,K2-398,Transit,2022.0,5.098,22.8,18.787839,NA,NA,NA,5946.0,-0.257,1.239,2,0.9481716205877915,4.472342094939192,0,0.7073998311332487,-0.023113047547507287,1.273876829895756,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-4 b,K2-4,Transit,2015.0,2.1,5.06,10.003417,0.078,563.0,15.6,4014.73,-0.12,0.569359,1,3.0105388187020834,2.4095238095238094,0,0.3222192947339193,0.47864423148982627,1.0001483730763696,-1.1079053973095196,2.7505083948513462,0.0,10.846205,-0.15683904,0,0,0,0,Sub-Neptunes,Transit
K2-400 b,K2-400,Transit,2022.0,1.163,1.67,3.865053,NA,NA,NA,3578.0,-0.051,0.382,1,5.849637122534987,1.4359415305245056,0,0.06557971472844842,0.767128925814023,0.5871554536100292,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-401 b,K2-401,Transit,2022.0,2.262,5.74,6.293099,NA,NA,NA,4213.0,-0.098,0.675,1,2.7326605646301134,2.537577365163572,0,0.3544926005894365,0.4365856894814491,0.7988645639126719,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-402 b,K2-402,Transit,2022.0,2.678,7.65,17.27474,NA,NA,NA,5716.0,-0.378,1.28,1,2.1947310909322204,2.8566094100074686,0,0.4278105726759902,0.34138131597743215,1.2374115195822686,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-403 b,K2-403,Transit,2022.0,5.333,24.6,33.589979,NA,949.0,134.883,5511.0,-0.162,0.886,1,0.8936592498557466,4.612788299268704,0,0.7269715836828766,-0.04882804509346581,1.5262097323267203,NA,2.977266212427293,0.0,10.669955,-0.022611646,0,0,0,0,Sub-Neptunes,Transit
K2-404 b,K2-404,Transit,2022.0,2.53,6.94,13.115365,NA,NA,NA,3748.0,0.005,0.552,1,2.361290967173157,2.7430830039525693,0,0.40312052117581787,0.3731495057791864,1.1177803814898575,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-405 b,K2-405,Transit,2022.0,4.569,18.9,3.435471,NA,969.0,146.577,4927.0,0.132,0.765,1,1.0918171928426181,4.136572554169402,0,0.659821158055705,0.03814992885791413,0.5359862868623347,NA,2.9863237770507656,0.0,14.010506,1.6139238,0,0,0,0,Sub-Neptunes,Transit
K2-406 b,K2-406,Transit,2022.0,4.602,19.2,22.549406,NA,NA,NA,5784.0,-0.038,0.961,1,1.0854579018946287,4.172099087353324,0,0.6629466143326246,0.03561298455746073,1.3531351061110979,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-407 b,K2-407,Transit,2022.0,1.283,2.19,4.941907,NA,NA,NA,5563.0,0.014,0.927,2,5.7136777753934584,1.7069368667186282,0,0.10822665637492848,0.756915744567118,0.693894568308705,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-407 c,K2-407,Transit,2022.0,1.36,2.42,9.22453,NA,NA,NA,5563.0,0.014,0.927,2,5.300907668430693,1.7794117647058822,0,0.13353890837021754,0.7243502397215636,0.9649442476108882,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-408 b,K2-408,Transit,2022.0,1.677,3.45,20.978959,NA,NA,NA,5335.0,-0.171,0.784,1,4.030616756986799,2.0572450805008944,0,0.22453306260608577,0.6053715061068019,1.321783934202041,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-409 b,K2-409,Transit,2022.0,2.482,6.72,1.908084,NA,NA,NA,5742.0,-0.036,1.228,1,2.4216732269669157,2.707493956486704,0,0.39480177716271103,0.38411554041747714,0.2805974898300618,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-411 b,K2-411,Transit,2022.0,0.9898,0.937,3.2141,0.0511,19161.0,619.038,5711.0,0.1415,1.375,1,5.324132331162183,0.9466558900788038,0,-0.0044525505248625636,0.726248841314151,0.5070593848021158,-1.2915790998652872,4.282418170877648,5.0,-4.5227165,-1.304329,0,0,1,0,Earth-sized Rocky,Transit
K2-412 b,K2-412,Transit,2022.0,2.116,5.13,5.9382,0.0586,14763.0,243.518,5590.0,0.014,0.977,1,2.983472051834673,2.424385633270321,0,0.3255156633631482,0.47472197387415677,0.77365482064865,-1.2321023839819094,4.169174619753743,4.0,-4.4456706,-1.4286845,0,0,1,0,Puffy Neptunes,Transit
K2-413 b,K2-413,Transit,2022.0,0.7599,0.363,0.8094,0.0117,20592.0,921.755,4116.0,-0.205,0.7,2,4.558152912266978,0.4776944334780892,0,-0.11924355548978958,0.6587888903572663,-0.09183679994445211,-1.9318141382538383,4.313698529560312,5.0,-4.3713107,-0.4552556,0,0,1,0,Earth-sized Rocky,Transit
K2-413 c,K2-413,Transit,2022.0,1.2327,2.05,5.3301,0.0426,10791.0,69.529,4116.0,-0.205,0.7,2,6.030221599637457,1.663016143425002,0,0.09085739598153371,0.7803332719629381,0.7267353570642439,-1.3705904008972811,4.0330616925381735,5.0,-4.328435,-0.4340825,0,0,1,0,Earth-sized Rocky,Transit
K2-414 b,K2-414,Transit,2022.0,1.219,1.98,4.3696,0.0487,10890.0,72.113,4343.0,-0.102,0.732,2,6.0229002738724775,1.6242821985233797,0,0.08600370561838196,0.7798056722581703,0.640441682795658,-1.3124710387853658,4.037027879755775,5.0,-4.2856603,-0.42491382,0,0,1,0,Earth-sized Rocky,Transit
K2-414 c,K2-414,Transit,2022.0,1.9287,4.38,6.669,0.0552,10229.0,56.13,4343.0,-0.102,0.732,2,3.3638116311697597,2.270959713796858,0,0.28526468048115355,0.5268316679124239,0.8240607174186529,-1.258060922270801,4.009833178608563,4.0,-4.1904216,-0.38297766,0,0,1,0,Puffy Neptunes,Transit
K2-415 b,K2-415,Transit,2023.0,1.015,7.5,4.0179694,0.027,412.4,4.82,3173.0,-0.13,0.1965,1,39.51979976634786,7.389162561576355,0,0.006466042249231681,1.59681473549579,0.6040066249304606,-1.5686362358410126,2.6153186566114788,0.0,2.9869978,11.459892,0,0,0,0,Sub-Neptunes,Transit
K2-416 b,K2-416,Transit,2023.0,2.66,1652.7077164,13.102,0.088,447.0,7.0018874781836145,3746.0,0.0,0.554,1,483.8410854162796,621.3186903759398,0,0.42488163663106704,2.684702743752976,1.117337595095921,-1.0555173278498313,2.6503075231319366,1.0,2.7470822,11.629795,0,0,0,1,Super-Earths (multi),Transit
K2-417 b,K2-417,Transit,2023.0,3.31,699.2224954,6.535,0.063,558.0,16.75954896551541,3861.0,0.0,0.5776,1,106.23876402680503,211.2454668882175,0,0.5198279937757188,2.0262830095064275,0.8152455919165631,-1.2006594505464183,2.7466341989375787,1.0,2.8274527,11.582847,0,0,0,1,Super-Earths (multi),Transit
K2-419 A b,K2-419 A,Transit,2024.0,10.55,196.0,20.35847252,0.1208,377.0,3.3,3711.0,-0.11,0.541,1,0.9197086927719608,18.5781990521327,0,1.0232524596337116,-0.0363497086928734,1.3087451901175262,-0.917933065714887,2.576341350205793,0.0,10.916213,2.416853,0,0,0,0,Sub-Neptunes,Transit
K2-42 b,K2-42,Transit,2016.0,2.15,5.27,6.68796,0.0617,9632.0,44.1,4613.0,0.0,0.643,1,2.9217754411561248,2.4511627906976745,0,0.33243845991560533,0.4656468343175157,0.8252936669681572,-1.2097148359667584,3.9837164739137494,4.0,-4.5124035,-1.3759809,0,0,1,0,Puffy Neptunes,Transit
K2-43 b,K2-43,Transit,2016.0,4.51,18.5,3.471149,0.03784,939.3,49.0,3840.6,0.0,0.542,2,1.111203758359605,4.1019955654102,0,0.6541765418779605,0.04579370162091731,0.5404732562784242,-1.422048872270245,2.972804322336578,3.0,6.836602,10.155159,0,0,0,0,Mini-Neptunes,Transit
K2-43 c,K2-43,Transit,2019.0,2.42,6.44,2.198884,NA,1093.7,NA,3840.6,0.0,0.542,2,2.5037523404500326,2.6611570247933884,0,0.38381536598043126,0.39859136827030334,0.34220231917947935,NA,3.0388982121145327,3.0,5.966705,10.831682,0,0,0,0,Mini-Neptunes,Transit
K2-44 b,K2-44,Transit,2016.0,2.433,6.5,5.657,0.06,1211.0,646.0,5912.0,0.0,1.58,1,2.486787230934525,2.671598849157419,0,0.38614210893081846,0.3956386287021853,0.7525861787404092,-1.2218487496163564,3.0831441431430524,0.0,13.596783,-0.04939331,0,0,0,0,Sub-Neptunes,Transit
K2-45 b,K2-45,Transit,2016.0,6.71,36.4,1.7292684,0.0224,1073.56,100.0,4103.0,0.0,0.445,1,0.6638736358022215,5.424739195230998,0,0.8267225201689921,-0.17791457800613522,0.23786240541531498,-1.6497519816658373,3.0308263216560443,0.0,16.042221,4.222027,0,0,0,0,Sub-Neptunes,Transit
K2-46 b,K2-46,Transit,2016.0,2.05,4.86,19.1541,0.13821,889.0,119.0,6256.0,-0.32,1.29,1,3.108324023156949,2.3707317073170735,0,0.31175386105575426,0.4925262849468157,1.2822617504607607,-0.8594605330276579,2.9489017609702137,0.0,10.126297,-1.0426073,0,0,0,0,Sub-Neptunes,Transit
K2-47 b,K2-47,Transit,2016.0,1.89,4.23,31.6372,0.1779,6756.0,10.7,5054.0,-0.224,0.76,1,3.4522843038842037,2.2380952380952386,0,0.2764618041732441,0.538106553707095,1.5001980399849657,-0.7498240519160749,3.829689640898971,4.0,-4.466074,-0.9818275,0,0,1,0,Puffy Neptunes,Transit
K2-48 b,K2-48,Transit,2016.0,2.24,5.65,20.5065,0.1344,7385.0,15.3,4899.0,-0.19,0.73,1,2.7698483481004,2.5223214285714284,0,0.35024801833416286,0.44245599166873506,1.3118915423577924,-0.8716007312821936,3.8683504996479683,4.0,-4.4424505,-1.0108961,0,0,1,0,Puffy Neptunes,Transit
K2-49 b,K2-49,Transit,2016.0,1.93,4.38,2.77065,0.0309,10305.0,59.0,4175.0,0.0,0.45,1,3.3570188690950706,2.2694300518134716,0,0.2855573090077737,0.5259537823325633,0.44258166736682536,-1.5100415205751654,4.013047996115231,4.0,-4.511747,-1.3979317,0,0,1,0,Puffy Neptunes,Transit
K2-5 b,K2-5,Transit,2015.0,1.91,4.31,5.73594,0.0532,565.0,24.1,3930.0,-0.33,0.57,2,3.4082289984989678,2.256544502617801,0,0.2810333672477275,0.5325287672693341,0.7586045998066754,-1.274088367704952,2.7520484478194387,3.0,4.671845,9.490793,0,0,0,0,Mini-Neptunes,Transit
K2-5 c,K2-5,Transit,2015.0,2.26,5.73,10.93241,0.0818,456.0,10.2,3930.0,-0.33,0.57,2,2.7351484548100116,2.535398230088496,0,0.35410843914740087,0.4369809033769724,1.0387159107446093,-1.087246696328677,2.6589648426644352,3.0,4.7510138,9.425701,0,0,0,0,Mini-Neptunes,Transit
K2-50 b,K2-50,Transit,2016.0,1.59,3.15,8.7529,0.0705,7787.0,18.8,4326.0,-0.1132,0.546,2,4.317882099540784,1.981132075471698,0,0.2013971243204515,0.6352707796800311,0.9421519667747822,-1.1518108830086013,3.891370174696148,4.0,-4.2475686,-0.4025064,0,0,1,0,Puffy Neptunes,Transit
K2-52 b,K2-52,Transit,2016.0,18.0,6365.845236864843,3.535055,0.054,2004.0,1124.0,7147.0,0.055,2.192,1,6.0143702426483685,353.6580687147135,0,1.255272505103306,0.7791901596124913,0.548396175137356,-1.2676062401770314,3.301897717195208,0.0,15.410523,2.8086298,1,0,0,0,Sub-Neptunes,Transit
K2-53 b,K2-53,Transit,2016.0,2.6,7.27,12.20772,0.098,665.0,52.5,5263.0,-0.037,0.807,1,2.2791135639508417,2.796153846153846,0,0.414973347970818,0.35776596579836895,1.0866345596139608,-1.0087739243075051,2.8228216453031045,0.0,11.424922,0.45429257,0,0,0,0,Sub-Neptunes,Transit
K2-54 b,K2-54,Transit,2016.0,2.6116925,7.33,9.7833,0.0761,560.0,6.1,3990.0,-0.02,0.643,1,2.2671979896721806,2.8066091241599076,0,0.4169220418929727,0.35548944781399483,0.9904853711528234,-1.1186153432294272,2.7481880270062002,0.0,11.47862,0.72325087,0,0,0,0,Sub-Neptunes,Transit
K2-55 b,K2-55,Transit,2016.0,4.43,44.0,2.849271,0.03486,900.0,141.3,4300.0,0.376,0.715,1,2.788644135892824,9.932279909706548,0,0.6464037262230695,0.44539309666876387,0.45473375784157194,-1.4576726172260255,2.9542425094393248,0.0,13.8203745,3.2350209,0,0,0,0,Sub-Neptunes,Transit
K2-57 b,K2-57,Transit,2016.0,2.30905002,5.94,9.0073,0.0752,635.8,24.1,4413.0,0.08,0.671,1,2.658508302484978,2.5724864981487063,0,0.3634333409616503,0.4246380209480276,0.954594627734857,-1.1237821594083577,2.803320523578754,0.0,12.631735,1.1635447,0,0,0,0,Sub-Neptunes,Transit
K2-58 b,K2-58,Transit,2016.0,2.68,7.65,7.05254,0.0692,12342.0,118.0,5413.0,0.11,0.86,3,2.1898211797993765,2.8544776119402986,0,0.42813479402878885,0.34040865191903613,0.848345558029107,-1.1598939055432422,4.091385542078368,4.0,-3.7068212,0.085350506,0,0,1,0,Puffy Neptunes,Transit
K2-58 c,K2-58,Transit,2016.0,1.62,3.26,2.53726,0.035,17355.0,462.0,5413.0,0.11,0.86,3,4.224975114829303,2.0123456790123453,0,0.20951501454263097,0.6258241552918311,0.40436497285029277,-1.4559319556497243,4.239424618007431,4.0,-3.7993987,0.06937708,0,0,1,0,Puffy Neptunes,Transit
K2-58 d,K2-58,Transit,2016.0,1.71,3.57,22.8827,0.1517,8336.0,24.6,5413.0,0.11,0.86,3,3.933973986297779,2.087719298245614,0,0.23299611039215382,0.5948314837875168,1.359507266883197,-0.8190144192132696,3.9209577059554492,4.0,-3.7357328,0.1421787,0,0,1,0,Puffy Neptunes,Transit
K2-59 b,K2-59,Transit,2016.0,2.41,6.39,20.6921,0.1354,7597.0,17.1,5055.0,0.0,0.731,2,2.515366828169073,2.6514522821576763,0,0.3820170425748684,0.40060132928557995,1.3158045685840993,-0.8683813356508745,3.8806421264042847,4.0,-3.9485948,-0.33823007,0,0,1,0,Puffy Neptunes,Transit
K2-59 c,K2-59,Transit,2016.0,2.3,5.9,11.2954,0.0905,9292.0,38.3,5055.0,0.0,0.731,2,2.6718994000164384,2.565217391304348,0,0.36172783601759284,0.42682010244115065,1.0529016150453878,-1.0433514207947967,3.9681092011281978,4.0,-4.0093775,-0.4018667,0,0,1,0,Puffy Neptunes,Transit
K2-6 b,K2-6,Transit,2015.0,2.5,6.8,30.94191,0.1898,615.0,28.6,5850.0,-0.14,0.96,1,2.3979519999999996,2.7199999999999998,0,0.3979400086720376,0.37984048554190847,1.4905471185701331,-0.7217037919087261,2.788875115775417,0.0,10.289179,0.032420814,0,0,0,0,Sub-Neptunes,Transit
K2-60 b,K2-60,Transit,2016.0,7.655747,135.39558,3.00265,0.045,1400.0,1212.0,5500.0,0.01,1.12,1,1.6626214046077306,17.685482553172147,0,0.883987572846184,0.22079336731418922,0.4775047121765561,-1.3467874862246563,3.146128035678238,0.0,16.072601,3.5984762,0,0,0,0,Sub-Neptunes,Transit
K2-61 b,K2-61,Transit,2016.0,1.92,4.35,2.57336,0.0392,1325.0,730.0,5748.0,0.03,0.995,1,3.3863915337456603,2.265625,0,0.28330122870354957,0.5297371696957737,0.4105005460537078,-1.4067139329795428,3.1222158782728267,0.0,13.705812,-1.0677588,0,0,0,0,Sub-Neptunes,Transit
K2-62 b,K2-62,Transit,2016.0,2.02,4.74,6.67199,0.0636,666.0,46.7,4455.0,-0.1,0.696,2,3.1686613911856822,2.3465346534653464,0,0.3053513694466238,0.5008758321859987,0.8242553867082084,-1.1965428843515862,2.823474229170301,3.0,5.5924387,9.928971,0,0,0,0,Mini-Neptunes,Transit
K2-62 c,K2-62,Transit,2016.0,1.99,4.62,16.19697,0.1148,495.0,14.3,4455.0,-0.1,0.696,2,3.230236686322956,2.321608040201005,0,0.29885307640970665,0.5092343451787906,1.2094337777921569,-0.9400581119380453,2.694605198933569,3.0,5.6058035,9.514844,0,0,0,0,Mini-Neptunes,Transit
K2-63 b,K2-63,Transit,2016.0,3.22,10.5,20.257,0.1627,13862.0,188.0,6771.0,0.0,1.63,2,1.732899126610453,3.260869565217391,0,0.5078558716958309,0.23877328283423027,1.306575128096449,-0.7886124470631412,4.141825894511075,4.0,-3.8446643,-0.41473404,0,0,1,0,Puffy Neptunes,Transit
K2-63 c,K2-63,Transit,2016.0,3.9,14.5,25.4556,0.189,12861.0,139.0,6771.0,0.0,1.63,2,1.3468703113673528,3.717948717948718,0,0.5910646070264992,0.1293257800072623,1.4057833380112734,-0.7235381958267558,4.109274738230295,4.0,-3.7415922,-0.44512245,0,0,1,0,Puffy Neptunes,Transit
K2-64 b,K2-64,Transit,2016.0,2.07,4.94,6.53044,0.0619,11766.0,98.0,5312.0,0.0,0.726,1,3.068792410332521,2.386473429951691,0,0.3159703454569177,0.4869675114046788,0.814942443623373,-1.2083093509798821,4.070628844051428,4.0,-4.4891896,-1.4188443,0,0,1,0,Puffy Neptunes,Transit
K2-65 b,K2-65,Transit,2016.0,1.58,3.12,12.6475,0.1014,9704.0,45.0,5213.0,-0.34,0.84,1,4.3584787410326555,1.9746835443037976,0,0.19865708695442263,0.6393349320069599,1.102004688080605,-0.9939620450026828,3.9869507878585164,4.0,-4.4769664,-0.86071295,0,0,1,0,Puffy Neptunes,Transit
K2-66 b,K2-66,Transit,2016.0,2.49,21.3,5.06963,0.05983,1372.0,840.0,5887.0,-0.047,1.67,1,7.602092698465996,8.55421686746988,0,0.39619934709573634,0.8809331610033135,0.7049762641021736,-1.2230809971579535,3.137354111370733,0.0,12.659427,-1.9113618,0,0,0,0,Sub-Neptunes,Transit
K2-68 b,K2-68,Transit,2016.0,1.58,3.12,8.05428,0.0708,9478.0,41.0,4746.0,-0.21,0.675,1,4.3584787410326555,1.9746835443037976,0,0.19865708695442263,0.6393349320069599,0.9060267234016843,-1.1499667423102309,3.9767167043633824,4.0,-4.4681444,-0.8894402,0,0,1,0,Puffy Neptunes,Transit
K2-69 b,K2-69,Transit,2016.0,2.32,5.99,7.06599,0.0591,7694.0,17.9,4127.0,0.0,0.491,1,2.643105306183116,2.5818965517241383,0,0.3654879848908996,0.4221144665683975,0.8491730184727452,-1.2284125191187447,3.8861521819707967,4.0,-4.486135,-1.4333085,0,0,1,0,Puffy Neptunes,Transit
K2-7 b,K2-7,Transit,2015.0,4.03523305,15.3,28.6781,0.1867,786.0,125.0,5700.0,0.049,1.533,1,1.2830310417806425,3.7916025692741586,0,0.6058686219344842,0.10823716386593127,1.45755037479041,-0.7288556820509217,2.895422546039408,0.0,11.997613,1.7000519,0,0,0,0,Sub-Neptunes,Transit
K2-70 b,K2-70,Transit,2016.0,2.89,8.7,13.97896,0.1112,10516.0,62.0,5622.0,0.06,0.93,1,1.985991215602532,3.0103806228373697,0,0.4608978427565479,0.2979773232007599,1.1454748621777464,-0.9538952127539614,4.021850577434325,4.0,-4.3372455,-1.5628554,0,0,1,0,Puffy Neptunes,Transit
K2-71 b,K2-71,Transit,2016.0,2.15,5.27,6.98541,0.0559,7153.0,13.4,4006.0,0.0,0.426,1,2.9217754411561248,2.4511627906976745,0,0.33243845991560533,0.4656468343175157,0.8441919015757484,-1.2525881921135766,3.8544882250444306,4.0,-4.4961166,-1.4649676,0,0,1,0,Puffy Neptunes,Transit
K2-72 b,K2-72,Transit,2016.0,1.08,1.28,5.577212,0.04,6252.0,8.5,3360.47,0.0,0.330989,4,5.598740029467051,1.1851851851851851,0,0.03342375548694973,0.7480903020388042,0.7464171531306607,-1.3979400086720375,3.7960189693471493,5.0,-3.8100812,0.49228376,0,0,1,0,Earth-sized Rocky,Transit
K2-72 c,K2-72,Transit,2016.0,1.16,1.65,15.189034,0.078,4477.0,2.2,3360.47,0.0,0.330989,4,5.82453923900119,1.4224137931034484,0,0.06445798922691845,0.765261575384936,1.1815301542571293,-1.1079053973095196,3.6509870943834453,5.0,-3.8155658,0.521421,0,0,1,0,Earth-sized Rocky,Transit
K2-72 d,K2-72,Transit,2016.0,1.01,1.01,7.760178,0.05,5592.0,5.4,3360.47,0.0,0.330989,4,5.401431232232134,1.0,0,0.004321373782642578,0.7325088512864999,0.8898716830534439,-1.3010299956639813,3.747567162737625,5.0,-3.8122659,0.49713284,0,0,1,0,Earth-sized Rocky,Transit
